Years;Stress;Genotypes;Env;Rep;IBLOCK;CAN;NDF;PH;CH;GFD;GY
2020;DI;09N2_36;2020DI;2;9;27.2;84;87;27.25;27;2.8
2020;DI;09N2_39;2020DI;2;9;29.35;82;92;27.65;26;2.96
2020;DI;09N2_55;2020DI;2;9;28.55;83;84;26.4;26;2.48
2020;DI;09N2_63;2020DI;2;9;30.3;83;83;26.6;25;2.56
2020;DI;09N2_73;2020DI;2;9;30.9;83;94;28.4;26;3.04
2020;DI;09N2_74;2020DI;2;9;31.2;84;94;30.85;27;3.6
2020;DI;09N2_82;2020DI;2;10;30.25;83;88;29.4;26;3.04
2020;DI;09N6_21;2020DI;2;10;28.65;83;91;29.85;26;3.2
2020;DI;09N6_33;2020DI;2;10;29.1;83;92;30.4;26;2.8
2020;DI;09N6_36;2020DI;2;10;29.05;83;93;30.25;26;3.28
2020;DI;09N6_54;2020DI;2;10;28.65;83;86;30.65;26;3.12
2020;DI;09N6_59;2020DI;2;10;29.75;83;93;28.9;26;3.12
2020;DI;09N6_61;2020DI;2;10;28.55;83;92;28.25;26;3.12
2020;DI;09N6_63;2020DI;2;10;29.45;82;85;28.4;26;2.88
2020;DI;09N6_66;2020DI;2;10;28.45;84;89;26.1;26;3.12
2020;DI;09N6_69;2020DI;2;10;28.65;83;84;27.35;26;3.28
2020;DI;09N6_73;2020DI;2;10;29.35;83;91;26.35;26;3.6
2020;DI;09N6_90;2020DI;2;10;27.35;83;89;29.6;27;2.96
2020;DI;09UT_01;2020DI;2;10;29.75;84;90;27.35;26;3.28
2020;DI;09UT_05;2020DI;2;10;29.6;85;90;28.75;26;2.96
2020;DI;09UT_13;2020DI;2;10;28.4;83;89;27.1;26;2.96
2020;DI;09UT_14;2020DI;2;10;27.5;84;86;27.25;27;2.96
2020;DI;09UT_24;2020DI;2;10;33.15;85;99;32.15;28;4.24
2020;DI;09UT_27;2020DI;2;10;30.55;84;95;29.9;28;3.6
2020;DI;09UT_33;2020DI;2;10;32.4;84;93;27.25;26;3.36
2020;DI;09UT_35;2020DI;2;10;29.7;85;95;30.35;27;4.08
2020;DI;09UT_44;2020DI;2;10;29.45;85;97;30.6;27;4
2020;DI;09UT_45;2020DI;2;10;28.4;84;93;28.4;26;3.28
2020;DI;09UT_47;2020DI;2;10;29.75;83;88;27.15;26;3.36
2020;DI;09UT_59;2020DI;2;10;29.5;83;84;27.5;26;2.64
2020;DI;09UT_89;2020DI;2;10;28.55;82;86;26.9;26;2.56
2020;DI;09UT_96;2020DI;2;10;28.4;82;84;28.1;27;2.72
2020;DI;09WA_15;2020DI;2;10;26.3;81;99;27.15;27;2.88
2020;DI;09WA_16;2020DI;2;10;30.1;84;96;28.5;26;3.04
2020;DI;09WA_19;2020DI;2;10;31.15;83;99;29.9;27;3.12
2020;DI;09WA_29;2020DI;2;10;31.6;85;98;29.9;28;3.68
2020;DI;09WA_30;2020DI;2;10;29.25;85;88;27.25;27;3.36
2020;DI;09WA_39;2020DI;2;10;32.35;85;91;27.15;27;3.28
2020;DI;09WA_43;2020DI;2;10;29.25;84;100;29.35;26;3.2
2020;DI;09WA_50;2020DI;2;10;29.75;83;94;28.15;26;2.96
2020;DI;09WA_52;2020DI;2;10;30.5;83;93;28.9;27;3.44
2020;DI;09WA_55;2020DI;2;10;27.65;83;86;25.6;27;2.64
2020;DI;09WA_64;2020DI;2;10;28.7;84;88;30.15;28;2.88
2020;DI;09WA_71;2020DI;2;10;28.25;83;87;27.4;25;2.24
2020;DI;09WA_82;2020DI;2;10;30.1;83;88;27.25;26;3.6
2020;DI;GIZA127;2020DI;2;10;27.35;77;111;34.15;26;4.8
2020;DI;GIZA132;2020DI;2;10;27.25;77;111;34.2;26;4.88
2020;DI;GIZA134;2020DI;2;10;27.7;79;112;35.65;27;4.16
2020;DI;GIZA136;2020DI;2;10;28.35;75;110;36.6;26;2.16
2020;FI;06AB_01;2020FI;1;1;26.55;86;99;32.65;31;3.3
2020;FI;06AB_24;2020FI;1;1;25.95;87;100;32.1;31;3.6
2020;FI;06AB_71;2020FI;1;1;21.6;86;89;28.4;31;3.2
2020;FI;06MN_33;2020FI;1;1;24.25;87;93;31.6;31;3.8
2020;FI;06MN_62;2020FI;1;1;22.75;86;91;29.4;31;3.5
2020;FI;06MT_46;2020FI;1;1;24.5;88;102;34.9;31;3.9
2020;FI;06MT_67;2020FI;1;1;24.45;87;95;31;31;3.6
2020;FI;06N2_85;2020FI;1;1;23.15;87;101;31.4;31;4.5
2020;FI;06N6_33;2020FI;1;1;24.5;87;93;31.35;32;3.7
2020;FI;06N6_94;2020FI;1;1;23.7;87;100;30.35;32;4.3
2020;FI;06N6_95;2020FI;1;1;23.3;87;98;30.4;32;4.3
2020;FI;07AB_13;2020FI;1;1;23.7;87;95;33.15;32;3.8
2020;FI;07AB_14;2020FI;1;1;25.5;87;101;31.85;32;4
2020;FI;07AB_27;2020FI;1;1;23.65;87;94;31.9;32;3.4
2020;FI;07BA_89;2020FI;1;1;27.35;87;102;32.9;32;3.5
2020;FI;07BA_96;2020FI;1;1;24.85;87;95;33.65;31;3.5
2020;FI;07N2_02;2020FI;1;1;24.5;87;97;32.15;31;3.5
2020;FI;07N6_69;2020FI;1;1;25;87;92;32.9;31;4.2
2020;FI;07UT_02;2020FI;1;1;25.3;88;100;31.85;32;4.2
2020;FI;08AB_45;2020FI;1;1;27.35;88;101;32.75;32;4.3
2020;FI;08AB_54;2020FI;1;1;23.8;86;92;30.85;31;4
2020;FI;08MN_26;2020FI;1;1;24.2;87;92;28.75;31;4
2020;FI;08MT_84;2020FI;1;1;24.9;87;95;31.65;32;4.2
2020;FI;08MT_93;2020FI;1;1;25.4;89;100;31.75;32;4.4
2020;FI;08N6_18;2020FI;1;1;25.3;88;93;33.9;32;4.4
2020;FI;08N6_91;2020FI;1;1;23.3;87;100;29.35;32;4
2020;FI;08N6_94;2020FI;1;1;23.4;87;91;30.5;31;3.6
2020;FI;08UT_56;2020FI;1;1;26.2;87;96;32;31;4.7
2020;FI;08UT_80;2020FI;1;1;26.7;87;99;30.9;31;3.8
2020;FI;09AB_74;2020FI;1;1;26.45;87;99;32.4;33;3.9
2020;FI;09BA_94;2020FI;1;1;25.8;88;95;32.4;31;3.8
2020;FI;09MN_57;2020FI;1;1;23.45;88;94;31.4;31;3.6
2020;FI;09MT_08;2020FI;1;1;26.3;88;97;30.65;31;3.7
2020;FI;09MT_75;2020FI;1;1;27.75;89;96;31.85;32;4.2
2020;FI;09N2_04;2020FI;1;1;24.2;88;96;30.75;31;3
2020;FI;09N2_16;2020FI;1;1;25.55;89;97;32.35;32;3.8
2020;FI;09N2_21;2020FI;1;1;25.8;87;98;31.5;31;4
2020;FI;09N2_24;2020FI;1;1;24.9;87;93;30.6;31;4
2020;FI;09N6_73;2020FI;1;1;24.85;87;97;33.15;32;4.1
2020;FI;09WA_43;2020FI;1;1;25.75;87;102;29.85;32;2.9
2020;FI;09WA_50;2020FI;1;1;25.95;88;96;32;32;4.2
2020;FI;09WA_64;2020FI;1;1;24.7;87;101;31.5;32;4.3
2020;FI;09WA_82;2020FI;1;1;25.4;89;95;34.6;31;3.9
2020;FI;06AB_41;2020FI;1;2;23.8;88;97;34.1;32;3.9
2020;FI;06AB_52;2020FI;1;2;24.05;86;95;31.85;31;3.7
2020;FI;06N2_66;2020FI;1;2;24.1;85;99;32.6;30;4
2020;FI;06N6_27;2020FI;1;2;23.15;87;96;29.65;30;3.7
2020;FI;06N6_62;2020FI;1;2;23.4;88;93;31.5;32;4.5
2020;FI;06N6_66;2020FI;1;2;23.25;87;94;33.9;32;3.7
2020;FI;06N6_84;2020FI;1;2;23.85;88;92;31.85;33;3.6
2020;FI;06WA_38;2020FI;1;2;25.95;88;99;34.1;32;4.3
2020;FI;06WA_53;2020FI;1;2;23.05;87;90;31.65;32;3.6
2020;FI;07AB_03;2020FI;1;2;22.9;87;103;29.4;32;4.9
2020;FI;07BA_28;2020FI;1;2;23.25;86;97;31.1;31;3.2
2020;FI;07MT_10;2020FI;1;2;22.65;87;96;29.65;31;3.2
2020;FI;07N2_50;2020FI;1;2;22.5;89;97;32.5;32;3.1
2020;FI;07UT_71;2020FI;1;2;25.65;89;98;31.5;31;4
2020;FI;07UT_74;2020FI;1;2;24.2;88;99;35.6;31;4
2020;FI;07UT_86;2020FI;1;2;24.75;89;96;31.6;32;4
2020;FI;07UT_87;2020FI;1;2;24.25;88;95;31.4;31;4
2020;FI;07WA_29;2020FI;1;2;23.05;88;91;30.1;32;3.3
2020;FI;08AB_20;2020FI;1;2;22.9;87;96;30.25;31;3.6
2020;FI;08BA_30;2020FI;1;2;21.35;87;92;30.4;32;3.9
2020;FI;08BA_58;2020FI;1;2;25.65;88;100;31.75;31;4.1
2020;FI;08MN_49;2020FI;1;2;23.3;87;91;30.5;31;4.2
2020;FI;08MN_68;2020FI;1;2;24.7;87;94;30.9;32;4.4
2020;FI;08MT_25;2020FI;1;2;22.8;87;103;32.75;32;4
2020;FI;08N2_07;2020FI;1;2;26.55;88;99;32.1;31;4.2
2020;FI;08N2_44;2020FI;1;2;22.25;88;91;31.75;32;4
2020;FI;08N6_35;2020FI;1;2;23.7;87;92;31.4;31;3.6
2020;FI;08N6_64;2020FI;1;2;23.95;88;104;31;31;4.1
2020;FI;08UT_24;2020FI;1;2;24.25;88;98;33.25;30;3.6
2020;FI;08WA_28;2020FI;1;2;24.1;88;102;28.65;32;3.6
2020;FI;08WA_78;2020FI;1;2;23.95;88;90;29.35;32;3.4
2020;FI;09AB_29;2020FI;1;2;26.75;88;100;30.1;32;4.3
2020;FI;09BA_40;2020FI;1;2;22.65;87;97;30.6;31;4.4
2020;FI;09BA_61;2020FI;1;2;23.55;87;93;30.5;31;3.8
2020;FI;09BA_95;2020FI;1;2;24.45;88;98;32.9;32;3.8
2020;FI;09N2_06;2020FI;1;2;22.6;89;94;29.9;31;3.1
2020;FI;09N2_33;2020FI;1;2;26.75;87;98;31.35;31;3.6
2020;FI;09N2_74;2020FI;1;2;25.5;88;100;30.25;31;4.2
2020;FI;09N6_63;2020FI;1;2;23.45;87;94;30.15;31;4.1
2020;FI;09N6_69;2020FI;1;2;22;86;104;32.25;32;3.7
2020;FI;09UT_13;2020FI;1;2;22.65;87;95;33.1;32;3.2
2020;FI;09UT_96;2020FI;1;2;21.95;86;93;29.6;31;3.9
2020;FI;09WA_30;2020FI;1;2;24.45;88;94;34.1;31;4
2020;FI;06AB_08;2020FI;1;3;26.3;87;102;33.85;31;3.5
2020;FI;06AB_55;2020FI;1;3;25.8;88;97;33;32;4
2020;FI;06MN_38;2020FI;1;3;24.05;86;92;29.75;31;4.2
2020;FI;06MT_01;2020FI;1;3;24.35;88;93;32.35;32;3.5
2020;FI;06MT_78;2020FI;1;3;24.35;88;102;31.75;32;4.1
2020;FI;06N6_26;2020FI;1;3;24.9;86;89;28.25;31;3.5
2020;FI;06N6_49;2020FI;1;3;23.45;87;90;32.25;31;3.8
2020;FI;06N6_76;2020FI;1;3;23.3;87;96;32;32;4
2020;FI;06WA_42;2020FI;1;3;25.3;87;104;30.85;31;4
2020;FI;06WA_57;2020FI;1;3;24.5;89;98;33.9;32;3.8
2020;FI;06WA_93;2020FI;1;3;25.4;88;96;30.1;31;4.3
2020;FI;07AB_93;2020FI;1;3;25;87;98;31.65;31;3.6
2020;FI;07BA_09;2020FI;1;3;23.05;87;91;32.9;31;4.2
2020;FI;07MN_39;2020FI;1;3;23.25;86;91;28.75;32;3.7
2020;FI;07MN_85;2020FI;1;3;23.7;86;94;30.4;31;3.9
2020;FI;07MN_88;2020FI;1;3;23.4;87;91;30;31;4.2
2020;FI;07MT_17;2020FI;1;3;23.85;88;94;32;31;3.1
2020;FI;07N2_08;2020FI;1;3;23.65;89;99;29.75;32;3.2
2020;FI;07N2_25;2020FI;1;3;23.05;88;92;31.35;31;3.7
2020;FI;07UT_31;2020FI;1;3;25.1;88;97;31.9;32;4
2020;FI;07UT_36;2020FI;1;3;25.1;88;98;30.85;32;4.3
2020;FI;08AB_46;2020FI;1;3;26.55;90;98;31.5;32;3.9
2020;FI;08BA_62;2020FI;1;3;24.75;86;92;31.6;32;3.5
2020;FI;08BA_82;2020FI;1;3;25.5;88;99;30.25;31;3.8
2020;FI;08MT_19;2020FI;1;3;27.65;88;101;31.25;32;3.9
2020;FI;08MT_71;2020FI;1;3;25;88;97;32.6;32;4
2020;FI;08N6_02;2020FI;1;3;23.4;87;96;30.1;31;4.3
2020;FI;08N6_21;2020FI;1;3;22.75;87;97;28.25;31;4
2020;FI;08N6_37;2020FI;1;3;24.05;88;101;31.1;31;4.5
2020;FI;08UT_01;2020FI;1;3;24.2;87;100;33.35;31;4.5
2020;FI;08WA_25;2020FI;1;3;22.8;87;96;32.6;31;3.2
2020;FI;08WA_40;2020FI;1;3;24.2;88;94;31.75;32;4.2
2020;FI;09AB_66;2020FI;1;3;26.45;89;95;33.4;33;3.9
2020;FI;09MN_19;2020FI;1;3;23.8;87;92;30.15;31;3.7
2020;FI;09MN_70;2020FI;1;3;23.45;86;91;30.35;31;3.4
2020;FI;09N2_12;2020FI;1;3;21.35;87;94;30.4;32;3.1
2020;FI;09N2_18;2020FI;1;3;26.85;86;97;30.6;31;3.6
2020;FI;09N2_39;2020FI;1;3;22.8;88;96;31.4;31;3.5
2020;FI;09UT_24;2020FI;1;3;26.3;89;106;35.65;33;5.1
2020;FI;09UT_44;2020FI;1;3;25.8;88;100;33;31;4.9
2020;FI;09UT_89;2020FI;1;3;22.25;86;89;30.5;31;4
2020;FI;09WA_29;2020FI;1;3;24.35;88;98;33.15;33;4.1
2020;FI;GIZA134;2020FI;1;3;26;96;119;43.6;32;6.9
2020;FI;06AB_89;2020FI;1;4;25;87;93;28.5;31;3.5
2020;FI;06MN_14;2020FI;1;4;22.4;86;92;29.5;31;3.6
2020;FI;06MN_51;2020FI;1;4;23.15;87;95;30.35;31;4.1
2020;FI;06MT_44;2020FI;1;4;24.85;87;101;33;31;4
2020;FI;06MT_91;2020FI;1;4;25.55;87;95;31.4;32;3.7
2020;FI;06N2_96;2020FI;1;4;23.8;87;101;31.35;30;4.1
2020;FI;06N6_71;2020FI;1;4;25;87;96;33.9;31;3.8
2020;FI;07AB_36;2020FI;1;4;24.6;87;93;31.5;31;3.5
2020;FI;07AB_66;2020FI;1;4;25.55;88;104;34.15;32;4.7
2020;FI;07BA_16;2020FI;1;4;24.05;88;97;30.4;31;4.2
2020;FI;07BA_51;2020FI;1;4;27.25;88;99;29.85;31;3.9
2020;FI;07BA_84;2020FI;1;4;24.75;88;102;33.4;31;4.3
2020;FI;07MN_33;2020FI;1;4;24.05;87;89;30.35;31;3.5
2020;FI;07MN_42;2020FI;1;4;22.65;87;88;30;31;3.8
2020;FI;07MN_82;2020FI;1;4;22.9;87;93;30.15;31;4.2
2020;FI;07MN_96;2020FI;1;4;24.25;87;96;30.1;31;4
2020;FI;07N2_75;2020FI;1;4;24.1;86;92;29.5;31;3.5
2020;FI;07N2_84;2020FI;1;4;22.9;88;87;30.75;31;3.4
2020;FI;07UT_88;2020FI;1;4;23.4;88;98;33.25;31;3.6
2020;FI;08BA_02;2020FI;1;4;25.1;90;95;29.4;31;3.1
2020;FI;08BA_43;2020FI;1;4;24.45;87;99;33.35;32;4.1
2020;FI;08BA_51;2020FI;1;4;22.75;88;99;29.9;31;3.8
2020;FI;08MN_51;2020FI;1;4;23.55;86;87;31.25;31;3.7
2020;FI;08MT_17;2020FI;1;4;26.15;88;102;33.4;31;3.7
2020;FI;08MT_36;2020FI;1;4;26.15;87;95;30.25;31;3.5
2020;FI;08MT_69;2020FI;1;4;26.7;89;95;31;32;3.8
2020;FI;08N6_87;2020FI;1;4;24.9;87;96;33.1;31;3.6
2020;FI;08N6_90;2020FI;1;4;25.75;88;102;34.75;32;4.7
2020;FI;08UT_19;2020FI;1;4;23.15;88;95;33.85;31;4.6
2020;FI;08WA_11;2020FI;1;4;26.05;88;95;30.75;33;3.5
2020;FI;09AB_48;2020FI;1;4;23.4;86;96;31.75;31;4.3
2020;FI;09AB_60;2020FI;1;4;25.8;88;100;34.4;31;3.5
2020;FI;09AB_89;2020FI;1;4;27.8;88;103;34.1;32;4.7
2020;FI;09BA_51;2020FI;1;4;23.15;87;98;30.75;31;4.7
2020;FI;09MN_82;2020FI;1;4;24.05;88;96;30.6;32;3.7
2020;FI;09N2_73;2020FI;1;4;25.8;87;101;32.25;31;3.7
2020;FI;09N6_33;2020FI;1;4;23.4;87;93;31.15;31;3.6
2020;FI;09N6_61;2020FI;1;4;25;88;95;31.9;32;5
2020;FI;09UT_35;2020FI;1;4;25;88;102;32.6;32;5.3
2020;FI;09UT_47;2020FI;1;4;24.2;88;89;33.5;30;3.3
2020;FI;09WA_71;2020FI;1;4;22.9;87;95;30.9;32;2.7
2020;FI;GIZA132;2020FI;1;4;25.3;93;118;42.5;32;7.2
2020;FI;GIZA136;2020FI;1;4;26.85;91;99;45.4;31;3.8
2020;FI;06AB_66;2020FI;1;5;23.45;86;91;30.1;30;4.1
2020;FI;06MN_01;2020FI;1;5;24.05;86;94;32.85;31;3.9
2020;FI;06MN_28;2020FI;1;5;22.6;87;95;31;31;4.5
2020;FI;06MN_31;2020FI;1;5;22.6;87;91;31.85;31;3.5
2020;FI;06MN_72;2020FI;1;5;23.4;87;94;31.85;31;3.8
2020;FI;06MT_20;2020FI;1;5;22.75;88;102;31.5;33;4
2020;FI;06MT_31;2020FI;1;5;25.95;88;90;30.6;32;3.9
2020;FI;06MT_82;2020FI;1;5;23;87;89;31.9;32;3.7
2020;FI;06N2_37;2020FI;1;5;23.4;87;93;29.75;31;3.8
2020;FI;06N6_34;2020FI;1;5;25.1;86;97;29.65;31;3.6
2020;FI;07AB_19;2020FI;1;5;22.4;88;93;31;31;3.9
2020;FI;07AB_29;2020FI;1;5;25.5;88;104;33.15;32;3.7
2020;FI;07AB_33;2020FI;1;5;23.55;88;96;31.65;31;3.7
2020;FI;07BA_14;2020FI;1;5;23.3;87;95;32.9;32;3.9
2020;FI;07BA_45;2020FI;1;5;24.35;86;90;33.25;31;3.7
2020;FI;07BA_52;2020FI;1;5;22.65;87;98;30.65;32;3.9
2020;FI;07MN_20;2020FI;1;5;23.3;86;89;30.1;31;3.4
2020;FI;07MN_30;2020FI;1;5;23.85;87;90;29.4;31;3.8
2020;FI;07MN_93;2020FI;1;5;23;87;95;29.85;31;3.8
2020;FI;07N2_43;2020FI;1;5;22.5;88;89;30.15;31;3.9
2020;FI;07N2_73;2020FI;1;5;25.4;87;97;33.65;32;3.7
2020;FI;07N6_57;2020FI;1;5;24.2;88;96;32.5;32;3.8
2020;FI;07N6_68;2020FI;1;5;23.65;86;91;28.1;31;4.2
2020;FI;07WA_23;2020FI;1;5;22.65;87;90;30.35;31;3.3
2020;FI;08BA_76;2020FI;1;5;25.15;87;96;31.25;31;3.8
2020;FI;08MN_41;2020FI;1;5;25.75;86;97;32.25;32;3.9
2020;FI;08MT_63;2020FI;1;5;24.35;88;99;31.35;32;3.3
2020;FI;08MT_68;2020FI;1;5;25.95;88;101;34;32;4.2
2020;FI;08N2_73;2020FI;1;5;20.15;88;91;28.85;31;3.3
2020;FI;08N6_01;2020FI;1;5;22.9;86;102;33.25;32;4
2020;FI;08N6_70;2020FI;1;5;24.05;87;96;31.15;32;4.1
2020;FI;08N6_77;2020FI;1;5;24.25;86;92;29.85;30;3.2
2020;FI;08N6_88;2020FI;1;5;24.05;88;95;33.1;30;4.1
2020;FI;08N6_96;2020FI;1;5;23.4;87;93;33.5;31;3.8
2020;FI;08UT_07;2020FI;1;5;24.75;87;98;30.5;32;5
2020;FI;08WA_57;2020FI;1;5;24.9;89;97;33.25;32;4
2020;FI;08WA_86;2020FI;1;5;28.15;88;101;34.4;31;3.9
2020;FI;09AB_94;2020FI;1;5;27.6;89;100;31.4;32;4.1
2020;FI;09BA_37;2020FI;1;5;22.6;87;95;28.35;31;2.9
2020;FI;09MN_50;2020FI;1;5;22.5;87;92;31.65;31;3.7
2020;FI;09N2_09;2020FI;1;5;23.8;89;100;31.85;31;3.5
2020;FI;09N6_59;2020FI;1;5;24.5;87;94;30.75;31;3.8
2020;FI;09WA_19;2020FI;1;5;26.45;87;103;32.65;32;3.8
2020;FI;06AB_58;2020FI;1;6;23.85;87;103;29.9;31;4.2
2020;FI;06AB_68;2020FI;1;6;24.45;86;103;31.15;31;3.6
2020;FI;06BA_16;2020FI;1;6;23.55;87;89;30.25;31;3.4
2020;FI;06MN_43;2020FI;1;6;23.4;86;88;30.85;31;3.5
2020;FI;06MN_81;2020FI;1;6;23.45;86;96;29.1;31;3.5
2020;FI;06N2_16;2020FI;1;6;22.4;87;96;31.9;32;2.7
2020;FI;07AB_10;2020FI;1;6;25.25;86;94;27.85;32;3.2
2020;FI;07AB_15;2020FI;1;6;25.15;89;97;31.9;31;3.9
2020;FI;07AB_16;2020FI;1;6;23.7;87;97;31;32;3.4
2020;FI;07BA_11;2020FI;1;6;24.7;86;93;31.25;31;3.5
2020;FI;07BA_18;2020FI;1;6;23.7;87;93;29.15;31;3.9
2020;FI;07BA_80;2020FI;1;6;25.65;89;99;34.6;31;3.7
2020;FI;07MN_02;2020FI;1;6;23.15;86;89;28.15;31;3.8
2020;FI;07MN_35;2020FI;1;6;23;87;87;27.35;30;3.8
2020;FI;07MN_41;2020FI;1;6;23;87;92;29.75;31;3.3
2020;FI;07MN_90;2020FI;1;6;24.05;86;91;32.15;30;3.3
2020;FI;07MT_80;2020FI;1;6;24.5;88;94;30.6;33;3.4
2020;FI;07N6_22;2020FI;1;6;23.3;87;93;30.1;32;4
2020;FI;07N6_80;2020FI;1;6;23;87;95;29;31;3.7
2020;FI;07UT_14;2020FI;1;6;23.95;88;103;33.9;32;4.9
2020;FI;07UT_30;2020FI;1;6;24.1;88;92;30.65;32;3.9
2020;FI;07UT_44;2020FI;1;6;26.35;88;102;31.85;32;4.1
2020;FI;07WA_06;2020FI;1;6;22.75;89;94;31.9;32;3.5
2020;FI;07WA_16;2020FI;1;6;24.7;87;95;29.75;32;3.7
2020;FI;08MN_14;2020FI;1;6;24.85;86;95;32.5;31;3.8
2020;FI;08MN_67;2020FI;1;6;23.95;87;88;29.65;31;3.3
2020;FI;08MN_88;2020FI;1;6;21.95;87;94;30.1;31;3.7
2020;FI;08MT_04;2020FI;1;6;23.65;88;97;30.6;33;3.2
2020;FI;08MT_95;2020FI;1;6;25.1;88;93;32.5;31;3.4
2020;FI;08N6_38;2020FI;1;6;23.05;86;93;31.25;30;3.5
2020;FI;08N6_93;2020FI;1;6;25.65;87;96;32.9;31;3.8
2020;FI;09BA_50;2020FI;1;6;22.6;87;97;32.65;31;4.2
2020;FI;09BA_68;2020FI;1;6;24.35;88;98;27.35;31;3.3
2020;FI;09BA_89;2020FI;1;6;24.7;88;99;32.65;31;3.4
2020;FI;09MN_42;2020FI;1;6;24.25;86;91;31.6;31;4
2020;FI;09MT_02;2020FI;1;6;27.75;89;101;31.6;32;4.5
2020;FI;09MT_94;2020FI;1;6;26.45;88;100;30.75;31;3.5
2020;FI;09N6_36;2020FI;1;6;22.8;87;94;31.15;31;4.2
2020;FI;09UT_01;2020FI;1;6;24.1;87;99;30.9;31;4
2020;FI;09UT_27;2020FI;1;6;24.6;88;96;33.1;31;4.4
2020;FI;09UT_45;2020FI;1;6;24.45;87;96;34.5;32;4
2020;FI;09WA_55;2020FI;1;6;22.2;86;96;30.65;32;3.7
2020;FI;GIZA127;2020FI;1;6;26.6;90;116;44.25;31;4.2
2020;FI;06AB_15;2020FI;1;7;25.8;87;99;30.85;31;3.5
2020;FI;06MN_18;2020FI;1;7;23;86;90;29.25;31;4
2020;FI;06MN_21;2020FI;1;7;24.9;87;101;32.4;32;4.9
2020;FI;06MN_25;2020FI;1;7;23.65;87;102;30.4;31;4.1
2020;FI;06MN_63;2020FI;1;7;23.45;86;92;29.5;31;3.6
2020;FI;06N2_06;2020FI;1;7;23.65;88;102;30.1;31;3.5
2020;FI;06N2_39;2020FI;1;7;25.55;88;105;32.6;32;4.8
2020;FI;06N2_91;2020FI;1;7;26.55;87;99;30.25;32;3.7
2020;FI;06N2_93;2020FI;1;7;25.25;86;98;31.75;31;3.8
2020;FI;06N6_22;2020FI;1;7;22.5;86;91;29.5;31;3.6
2020;FI;06N6_59;2020FI;1;7;25.95;86;97;29.85;31;4.2
2020;FI;06N6_88;2020FI;1;7;25.65;87;94;33.6;32;3.5
2020;FI;06WA_63;2020FI;1;7;25.4;87;104;32.9;33;4.3
2020;FI;06WA_77;2020FI;1;7;23.85;85;100;30.65;31;3.7
2020;FI;07AB_77;2020FI;1;7;26.85;88;99;32.5;31;4.1
2020;FI;07MT_50;2020FI;1;7;23.05;88;96;31.6;32;3.2
2020;FI;07MT_67;2020FI;1;7;25.55;87;103;32.4;32;4
2020;FI;07N2_13;2020FI;1;7;26.2;87;100;31.15;31;3.9
2020;FI;07N2_61;2020FI;1;7;25.25;88;99;32.5;31;3.7
2020;FI;07UT_26;2020FI;1;7;25.55;86;103;31.9;31;4.3
2020;FI;07UT_46;2020FI;1;7;24.05;89;95;30.85;31;4.8
2020;FI;07UT_55;2020FI;1;7;26.3;88;104;31.35;31;4.5
2020;FI;07WA_03;2020FI;1;7;25.8;87;95;29.6;31;3.8
2020;FI;07WA_38;2020FI;1;7;24.5;86;101;29.85;32;3.1
2020;FI;08AB_06;2020FI;1;7;26.35;89;96;28.9;32;4
2020;FI;08BA_11;2020FI;1;7;23.3;87;104;31.5;31;3.9
2020;FI;08BA_44;2020FI;1;7;22.9;88;97;32.85;31;4.1
2020;FI;08MN_34;2020FI;1;7;25.4;86;94;30.85;31;3.6
2020;FI;08MT_06;2020FI;1;7;25.65;87;93;33.25;31;3.5
2020;FI;08N2_80;2020FI;1;7;25.55;87;100;32.1;31;3.8
2020;FI;08N6_03;2020FI;1;7;21.7;87;93;30;31;3.4
2020;FI;08N6_30;2020FI;1;7;24.35;86;97;32.4;31;3.5
2020;FI;08N6_52;2020FI;1;7;23.7;87;96;31.9;32;4.8
2020;FI;08UT_10;2020FI;1;7;24.9;87;97;33.15;31;4
2020;FI;08UT_79;2020FI;1;7;25.65;89;108;34.1;32;4.8
2020;FI;08UT_85;2020FI;1;7;23.8;87;99;32.75;31;3.7
2020;FI;09AB_10;2020FI;1;7;25.25;86;101;32.65;32;3.7
2020;FI;09AB_15;2020FI;1;7;24.75;88;99;30.85;32;3.5
2020;FI;09BA_45;2020FI;1;7;24.05;87;97;31.75;31;3.8
2020;FI;09N6_21;2020FI;1;7;23.65;87;95;29.15;31;3.7
2020;FI;09N6_66;2020FI;1;7;24.05;87;98;32.1;31;3.9
2020;FI;09WA_16;2020FI;1;7;25.25;88;104;30.9;31;3.8
2020;FI;09WA_39;2020FI;1;7;25.25;88;96;32.65;31;3.8
2020;FI;06BA_06;2020FI;1;8;23.45;88;91;31.15;31;4.5
2020;FI;06MN_05;2020FI;1;8;23.15;87;89;30.6;31;3.4
2020;FI;06MN_10;2020FI;1;8;23.45;87;95;30.1;32;4.2
2020;FI;06MN_53;2020FI;1;8;23.95;88;95;33.15;31;4.2
2020;FI;06MN_88;2020FI;1;8;23.05;86;90;30.35;31;3.7
2020;FI;06MT_12;2020FI;1;8;23.15;87;88;30.15;32;3.9
2020;FI;06MT_26;2020FI;1;8;24.75;87;100;31.1;31;4
2020;FI;06MT_69;2020FI;1;8;26.35;88;100;35.25;31;3.8
2020;FI;06N2_94;2020FI;1;8;26.35;87;102;31.6;32;4.5
2020;FI;06N6_69;2020FI;1;8;24.5;87;88;31;31;3.5
2020;FI;06WA_25;2020FI;1;8;25.65;87;102;32.85;31;4.4
